,Primary Key,Ancient Toponym,Modern Toponym,Province,Country,Barrington Atlas Rank,Barrington Atlas Reference,Start Date,End Date,Longitude (X),Latitude (Y),Select Bibliography,Area,Estimate Basis,Civic Status,Structure,num_of_structures
234,Hanson2016_235,Elusa,El Khalasa,Arabia,Israel,3,70 F3,-323,,34.653209000000004,31.100106,Broshi 1979; DGRG; Jones 1937; PECS; Sear 2006.,35.0,Unspecified,,"['Aqueduct?', 'Temple', 'Theatre']",3
235,Hanson2016_236,Gadara,Umm Qais,Arabia,Jordan,3,69 C4,-323,,35.678858,32.655629,BNP; Cohen 2006; DGRG; Jones 1937; Nelis-Clément and Roddaz 2008; PECS; Sear 2006.,27.0,Walls,"['City of the Syrian Decapolis', 'Colonia']","['Acropolis', 'Agora', 'Aqueduct', 'Basilica', 'Baths', 'Baths', 'Colonnaded streets', 'Hippodrome', 'Temple', 'Temple', 'Theatre (North)', 'Theatre (West)', 'Walls']",13
236,Hanson2016_237,Gerasa,Jerash,Arabia,Jordan,3,69 C5,-175,,35.891296000000004,32.281164000000004,Cohen 2006; Humphrey 1986; Jones 1937; McEvedy 2011; PECS; Sear 2006.,84.0,Walls,"['City of the Syrian Decapolis', 'Colonia']","['Aqueduct', 'Aqueduct', 'Arch of Hadrian', 'Baths (East)', 'Baths (West)', 'Colonnaded streets', 'Hippodrome', 'Macellum', 'Nymphaeum', 'Odeum (North)', 'Piaza (Circular)', 'Piaza (North)', 'Piaza (Oval)', 'Propylon', 'Sanctuary of Artemis', 'Temple of Dionysus', 'Temple of Zeus', 'Tetrapylon (North)', 'Tetrapylon (South)', 'Theatre (South)', 'Theatre-sanctuary (Birketein)', 'Urban grid', 'Urban grid', 'Walls']",24
237,Hanson2016_238,Hippus,Nuqeib,Arabia,Israel,3,69 C4,-305,,35.65987,32.778764,BNP; Jones 1937; McEvedy 2011; Sear 2006.,9.0,Inhabited area,['City of the Syrian Decapolis'],"['Acropolis', 'Forum', 'Theatre', 'Urban grid']",4
238,Hanson2016_239,Madaba,Madaba,Arabia,Jordan,3,71 B2,-323,,35.794734999999996,31.711726000000002,BNP; Jones 1937; PECS.,,,,"['Acropolis', 'Baths', 'Colonnaded streets', 'Forum', 'Temple', 'Unidentified public building', 'Walls']",7
239,Hanson2016_240,Petra,Petra,Arabia,Jordan,2,71 A5,-8,,35.442275,30.328981,Jones 1937; McEvedy 2011; PECS; Sear 2006; Wilson 2011.,60.0,Walls,"['Metropolis capital', 'Provincial capital']","['Arch', 'Baths', 'Bouleteurion', 'Colonnaded streets', 'Gymnasium', 'Markets', 'Nymphaeum', 'Sanctuary (Sacred Area of Dusares)', 'Temple (Great)', 'Temple (Qasr el-Bint)', 'Temple of the Winged Lions', 'Theatre (Large)', 'Theatre (Wadi Sabra)', 'Walls']",14
240,Hanson2016_241,Philippopolis (Arabia),Shahba,Arabia,Syria,3,69 E4,244,,36.627525,32.853765,DGRG; Jones 1937; PECS; Salmon 1969; Salmon 1969; Sear 2006.,81.0,Walls,['Colonia'],"['Aqueduct', 'Arch', 'Baths', 'Forum', 'Odeum', 'Temple', 'Temple of Philip', 'Tetrapylon', 'Urban grid', 'Walls']",10
241,Hanson2016_242,Saccaea,Unknown,Arabia,Syria,3,69 E4,-323,,36.697835,32.896794,Sear 2006.,,,,['Theatre'],1
242,Hanson2016_243,Abydus,Nara Burnu,Asia,Turkey,4 or 5,51 G4,-700,,26.416868,40.194977,BNP; Hansen and Nielsen 2004; Jones 1937; PECS.,,,['Rights and privileges'],"['Acropolis', 'Agora?', 'Urban grid?', 'Walls']",4
243,Hanson2016_244,Acmonia,Ahat Köyü,Asia,Turkey,3,62 C4,-323,,29.773953999999996,38.659698,Cohen 1995; Jones 1937; Sear 2006.,,,,['Theatre'],1
244,Hanson2016_245,Adramyttium,Edremit,Asia,Turkey,3,56 D2,-323,,26.947793,39.500301,BNP; DGRG; Hansen 2006; Hansen and Nielsen 2004; Jones 1937.,3.0,Walls,"['Conventus capital', 'Metropolis capital']","['Acropolis', 'Walls']",2
245,Hanson2016_246,Aegae,Nemrutkale,Asia,Turkey,3,56 E4,-323,,27.168362,38.825064000000005,BNP; Cohen 1995; DGRG; Hansen and Nielsen 2004; Jones 1937; McEvedy 2011; PECS; Sear 2006.,,,['Rights and privileges'],"['Acropolis', 'Agora', 'Bouleuterion', 'Market', 'Odeum', 'Stadium', 'Temple', 'Temple of Apollo', 'Temple of Demeter and Kore', 'Theatre', 'Walls']",11
246,Hanson2016_247,Aezanis,Çavdarhisar,Asia,Turkey,3,62 C3,-323,,29.61965,39.193569000000004,BNP; Jones 1937; PECS; Sear 2006.,,,,"['Agora', 'Agora', 'Baths', 'Baths', 'Bridge', 'Bridge', 'Bridge', 'Bridge', 'Colonnaded streets', 'Gymnasium', 'Macellum', 'Propylon', 'Stadium', 'Temple', 'Temple of Cybele', 'Temple of Meter Steunene', 'Temple of Zeus', 'Theatre', 'Unidentified public building']",19
247,Hanson2016_248,Alabanda,Do?anyurt,Asia,Turkey,3,61 F2,-201,,27.985428999999996,37.591796,BNP; DGRG; Hansen 2006; Hansen and Nielsen 2004; Jones 1937; PECS; Sear 2006.,69.0,Walls,"['Conventus capital', 'Metropolis capital', 'Rights and privileges', 'Rights and privileges']","['Acropolis', 'Agora', 'Aqueduct', 'Baths', 'Bouleuterion', 'Stoa', 'Temple of Apollo Isotimos (and the Divine Emperors)', 'Temple of Artemis?', 'Theatre', 'Walls']",10
248,Hanson2016_249,Alexandria (Asia),Stambul,Asia,Turkey,3,56 C2,-310,,26.154749,39.756473,BNP; Brunt 1971; Cohen 1995; Cornell and Mathews 1982; Hanson 2011; Jones 1937; MacMullen 2000; PECS; Salmon 1969; Sear 2006.,287.0,Walls,"['Colonia', 'Rights and privileges', 'Rights and privileges', 'Rights and privileges']","['Agora', 'Aqueduct', 'Basilica', 'Bath of Herodes Atticus', 'Gymnasium', 'Harbour', 'Odeum', 'Stadium', 'Temple', 'Temple', 'Theatre', 'Walls']",12
249,Hanson2016_250,Alinda,Demircideresi,Asia,Turkey,3,61 F2,-600,,27.830479999999998,37.560831,BNP; DGRG; Hansen 2006; Hansen and Nielsen 2004; Hanson 2011; Jones 1937; PECS; Sear 2006.,14.0,Walls,,"['Acropolis', 'Agora', 'Aqueduct', 'Macellum', 'Sanctuary of Adonis', 'Stoa', 'Temple', 'Theatre', 'Unidentified public building', 'Walls']",10
250,Hanson2016_251,Amorium,Hisarköy,Asia,Turkey,3,62 F3,-323,,31.320619,39.035610999999996,Cohen 1995; DGRG; Hanson 2011; Jones 1937.,60.0,Walls,,"['Acropolis', 'Agora', 'Walls']",3
251,Hanson2016_252,Amyzon,Mazi n Kalesi,Asia,Turkey,4 or 5,61 F2,-323,,27.690896000000002,37.59888,BNP; Cohen 1995; DGRG; Hansen and Nielsen 2004; Jones 1937; PECS; Sear 2006.,,,['Rights and privileges'],"['Market', 'Temple of Apollo', 'Temple of Artemis', 'Theatre', 'Unidentified public building', 'Unidentified public building', 'Walls']",7
252,Hanson2016_253,Antiochia (Asia),Kuyucak,Asia,Turkey,3,65 A2,-261,,28.579354,37.871365000000004,BNP; Cohen 1995; DGRG; Jones 1937; PECS; Quinn and Wilson 2013; Sear 2006.,13.0,Walls,,"['Acropolis', 'Arch', 'Bridge', 'Stadium', ""Temple ('capitolium')"", 'Theatre', 'Walls']",7
253,Hanson2016_254,Aphrodisias,Geyre,Asia,Turkey,3,65 A2,-100,,28.723436,37.708402,Hansen 2006; Hansen and Nielsen 2004; Hanson 2011; Jones 1937; McEvedy 2011; PECS; Russell 1958; Salmon 1969; Sear 2006.,84.0,Urban grid and walls,"['Colonia?', 'Metropolis capital', 'Rights and privileges']","['Agora (North Agora)', 'Aqueduct', 'Aqueduct', 'Aqueduct', 'Aqueduct', 'Basilica', 'Baths (Gymnasium)', 'Baths (Hadrianic)', 'Bouleuterion', ""Fountain (Godin's Fountain)"", 'Palm grove (South Agora)', 'Sebasteion', 'Stadium', 'Temple of Aphrodite', 'Theatre', 'Urban grid?', 'Walls', 'Walls']",18
254,Hanson2016_255,Apollonia (Asia) (1),Yeniji,Asia,Turkey,3,65 A1,-600,,28.956451,38.048649,BNP; Cohen 1995; DGRG; Jones 1937; Sear 2006.,73.0,Walls,,"['Acropolis', 'Agora', 'Baths', 'Bouleuterion', 'Stadium', 'Theatre', 'Urban grid', 'Walls (Byzantine)']",8
255,Hanson2016_256,Apollonia (Asia) (2),Gölyaz?,Asia,Turkey,3,52 D4,-600,,28.684113,40.174987,BNP; Cohen 1995; DGRG; Jones 1937; PECS; Sear 2006.,,,['Rights and privileges'],['Theatre'],1
256,Hanson2016_257,Assus,Behramkale,Asia,Turkey,3,56 C3,-700,,26.336667,39.490556,BNP; DGRG; Hansen 2006; Hansen and Nielsen 2004; Jones 1937; PECS; Sear 2006.,48.0,Walls,,"['Acropolis', 'Agora', 'Baths', 'Baths', 'Bouleuterion', 'Gymnasium', 'Harbour', 'Stoa', 'Stoa', 'Stoa', 'Temple', 'Temple of Athena Polias?', 'Temple of Augustus', 'Temple of Zeus Soter', 'Theatre', 'Walls', 'Walls']",17
257,Hanson2016_258,Astypalaea,Chora,Asia,Greece,4 or 5,61 C4,-500,,26.350463,36.544912,BNP; DGRG; Hansen and Nielsen 2004; Jones 1937; PECS.,,,"['Rights and privileges', 'Rights and privileges']","['Agora', 'Prytaneum', 'Sanctuary of Apollo', 'Sanctuary of Artemis', 'Sanctuary of Athena and Asclepius', 'Theatre']",6
258,Hanson2016_259,Bargylia,Varvil,Asia,Turkey,3,61 F3,-323,,27.588037,37.195778999999995,BNP; DGRG; Hansen 2006; Hansen and Nielsen 2004; Jones 1937; PECS; Sear 2006.,20.0,Walls,['Rights and privileges'],"['Acropolis', 'Aqueduct', 'Odeum', 'Stoa', 'Temple', 'Theatre', 'Walls']",7
259,Hanson2016_260,Blaundus,Sülümenli,Asia,Turkey,3,62 B5,-323,,29.209771000000003,38.357291,BNP; Cohen 1995; DGRG; Jones 1937; Sear 2006.,,,,"['Acropolis', 'Gymnasium', 'Stadium', 'Temple', 'Temple of Ceres', 'Theatre', 'Walls']",7
260,Hanson2016_261,Castabus,Pazarlik,Asia,Turkey,4 or 5,61 G4,-323,,28.176816,36.787594,BNP; PECS; Sear 2006.,,,,"['Sanctuary of Hemithea', 'Temple', 'Theatre']",3
261,Hanson2016_262,Caunus,Dalyan,Asia,Turkey,3,65 A4,-600,,28.621505,36.825753999999996,BNP; DGRG; Hansen 2006; Hansen and Nielsen 2004; Jones 1937; PECS; Sear 2006.,31.0,Walls,"['Rights and privileges', 'Rights and privileges']","['Acropolis', 'Agora', 'Baths', 'Nymphaeum', 'Stoa', 'Stoa', 'Temple', 'Temple', 'Temple', 'Temple', 'Theatre', 'Unidentified public building', 'Unidentified public building', 'Walls']",14
262,Hanson2016_263,Cedreae,Unknown,Asia,Turkey,4 or 5,62 E4,-323,,30.884159999999998,38.946418,Hansen and Nielsen 2004; PECS; Sear 2006.,14.0,Walls and topography,,"['Agora', 'Stadium', 'Temple of Apollo', 'Theatre', 'Walls']",5
263,Hanson2016_264,Celaenae,Dinar,Asia,Turkey,2,65 D1,-324,,30.15853,38.076044,BNP; Cohen 1995; DGRG; PECS; Russell 1958; Sear 2006.,72.0,Unspecified,"['Conventus capital', 'Metropolis capital']","['Agora?', 'Theatre', 'Urban grid?', 'Walls']",4
264,Hanson2016_265,Ceramus,Oren,Asia,Turkey,4 or 5,61 F3,-323,,27.956217,37.041728000000006,BNP; DGRG; Hansen and Nielsen 2004; Jones 1937; PECS; Sear 2006.,,,,"['Acropolis', 'Temple (Kurunlu Yapi)', 'Temple of Zeus Chrysaoreus?', 'Theatre', 'Walls']",5
265,Hanson2016_266,Clazomenae,Klazümen,Asia,Turkey,3,56 D5,-600,,26.770558,38.361462,BNP; DGRG; Hansen 2006; Hansen and Nielsen 2004; Hanson 2011; Jones 1937; PECS; Sear 2006.,117.0,Walls,,"['Acropolis', 'Temple?', 'Theatre', 'Walls']",4
266,Hanson2016_267,Cnidus,Cnidus,Asia,Turkey,3,61 F4,-700,,27.683943,36.732481,BNP; DGRG; Hansen 2006; Hansen and Nielsen 2004; Hanson 2011; PECS; Sear 2006.,58.0,"Urban grid, walls, and topography",['Rights and privileges'],"['Acropolis', 'Agora', 'Bouleuterion', 'Harbour (East)', 'Harbour (West)', 'Odeum', 'Propylon', 'Sanctuary of Aphrodite Euploia', 'Sanctuary of Demeter', 'Stadium', 'Stoa', 'Temple', 'Temple', 'Temple of Apollo Karneios', 'Temple of Dionysus', 'Temple of the Muses', 'Theatre (Lower)', 'Theatre (Upper)', 'Urban grid', 'Walls']",20
267,Hanson2016_268,Colophon,Degirmendere,Asia,Turkey,3,61 E1,-601,,27.200838,38.002389,BNP; Cohen 1995; DGRG; Hansen 2006; Hansen and Nielsen 2004; PECS; Sear 2006.,31.0,Walls,,"['Acropolis', 'Agora', 'Baths', 'Bouleuterion', 'Prytaneum', 'Stoa', 'Temple of Antaia', 'Theatre', 'Walls']",9
268,Hanson2016_269,Colossae,Honaz,Asia,Turkey,3,65 B2,-323,,29.229382,37.786887,BNP; Jones 1937; Sear 2006.,,,,['Theatre'],1
269,Hanson2016_270,Cos,Kos,Asia,Greece,4 or 5,61 E4,-366,,27.286884000000004,36.889308,BNP; DGRG; Hansen 2006; Hansen and Nielsen 2004; PECS; Sear 2006.,112.0,Walls,"['Rights and privileges', 'Rights and privileges']","['Agora', 'Arch', 'Arch', 'Baths', 'Baths', 'Baths', 'Gymnasium', 'Odeum', 'Stadium', 'Stoa', 'Temple of Aphrodite Pandemos and Pontia', 'Temple of Asclepius', 'Theatre', 'Theatre (Roman)', 'Urban grid', 'Walls', 'Walls']",17
270,Hanson2016_271,Cyme,Namurt Limani,Asia,Turkey,3,56 D4,-700,,26.936283000000003,38.75953,BNP; DGRG; Hansen and Nielsen 2004; Hanson 2011; Jones 1937; PECS; Sear 2006.,8.0,Walls,,"['Acropolis', 'Stoa', 'Temple of Aphrodite or Isis', 'Theatre', 'Unidentified public building', 'Walls']",6
271,Hanson2016_272,Cys,Bellibol,Asia,Turkey,4 or 5,61 G3,-323,,28.423734000000003,37.428882,PECS; Sear 2006.,,,,"['Acropolis', 'Theatre', 'Walls?']",3
272,Hanson2016_273,Cyzicus,Belkis,Asia,Turkey,2,52 B4,-700,,27.890666999999997,40.383359999999996,Beloch 1886; Benario 1981; Boatwright 2000; Golvin 1988; Hansen and Nielsen 2004; Hanson 2011; Jones 1937; MacMullen 2000; McEvedy 2011; PECS; Russell 1958; Sear 2006.,90.0,Inhabited area,"['Colonia', 'Metropolis capital', 'Rights and privileges']","['Acropolis', 'Agora', 'Amphitheatre', 'Aqueduct', 'Prytaneum', 'Stoa', 'Temple of Hadrian', 'Temple of Zeus', 'Theatre', 'Walls']",10
273,Hanson2016_274,Dardanium,Unknown,Asia,Turkey,4 or 5,51 G4,-700,,26.37442,40.079728,BNP; DGRG; Jones 1937; PECS.,,,['Rights and privileges'],"['Agora?', 'Urban grid']",2
274,Hanson2016_275,Elaea,Kazikbaglari,Asia,Turkey,3,56 E4,-600,,27.055256,38.941644000000004,DGRG; Hansen and Nielsen 2004; Jones 1937; PECS.,39.0,Walls,,"['Acropolis', 'Agora?', 'Urban grid', 'Walls']",4
275,Hanson2016_276,Ephesus,Efes,Asia,Turkey,2,61 E2,-292,,27.341752000000003,37.938309000000004,Beloch 1886; Cohen 1995; Hansen and Nielsen 2004; Hanson 2011; Jones 1937; McEvedy 2011; PECS; Russell 1958; Sear 2006.,263.0,Inhabited area,"['Conventus capital', 'Metropolis capital', 'Provincial capital']","['Agora (Lower)', 'Agora (Upper)', 'Aqueduct', 'Aqueduct', 'Aqueduct', 'Aqueduct', 'Arch', 'Basilica', 'Baths (Harbour)', 'Baths (Theatre)', 'Baths of Scholastikia', 'Baths of Varius', 'Baths of Vedius', 'Bouleuterion', 'Chalcidium', 'Fountain (Hydreion)', 'Gymnasium (East)', 'Gymnasium (Harbour)', 'Harbour', 'Heroon', 'Library of Celsus', 'Nymphaeum', 'Nymphaeum of Trajan (Hydrekdochion)', 'Odeum', 'Propylon', 'Prytaneum', 'Sanctuary of Artemis', 'Sanctuary of Hestia Boulaia', 'Sanctuary of Olympian Zeus', 'Sanctuary of the Mother Goddess', 'Stadium', 'Stoa', 'Temple of Caesar', 'Temple of Domitian', 'Temple of Hadrian', 'Temple of Isis and Serapis', 'Theatre', 'Theatre', ""Unidentified public building ('Nymphaeum')"", 'Urban grid', 'Walls', 'Walls (Byzantine)', 'Walls (Lysimachean)']",43
276,Hanson2016_277,Erythrae,Ildiri,Asia,Turkey,4 or 5,56 C5,-600,,26.48075,38.382699,BNP; DGRG; Hansen 2006; Hansen and Nielsen 2004; Jones 1937; PECS; Sear 2006.,136.0,Walls,['Rights and privileges'],"['Acropolis', 'Aqueduct', 'Nymphaeum?', 'Prytaneum', 'Stoa', 'Temple of Hercules', 'Theatre', 'Walls']",8
277,Hanson2016_278,Euhippe,Dalama,Asia,Turkey,4 or 5,61 G2,-323,,28.086631,37.787596,PECS.,,,,"['Acropolis', 'Theatre', 'Walls']",3
278,Hanson2016_279,Euromus,Ayakli,Asia,Turkey,4 or 5,61 F3,-323,,27.673196,37.378355,BNP; Cohen 1995; Hansen and Nielsen 2004; PECS; Sear 2006.,,,,"['Agora', 'Baths', 'Stoa', 'Temple of Zeus Lepsynos', 'Theatre', 'Walls']",6
279,Hanson2016_280,Halicarnassus,Bodrum,Asia,Turkey,3,61 E3,-600,,27.421615000000003,37.040071000000005,Beloch 1886; BNP; DGRG; Hansen 2006; Hansen and Nielsen 2004; Hanson 2011; Jones 1937; PECS; Sear 2006.,174.0,Walls,['Rights and privileges'],"['Acropolis', 'Agora', 'Colonnaded streets', 'Fountain of Salmakis', 'Gymnasium', 'Harbour', 'Prytaneum', 'Stoa', 'Stoa', 'Temple of Aphrodite and Hermes', 'Temple of Ares or Mars', 'Theatre', 'Tripylon', 'Urban grid', 'Walls']",15
280,Hanson2016_281,Harpasa,Unknown,Asia,Turkey,4 or 5,61 G2,-323,,28.348056,37.805833,DGRG; Jones 1937; Sear 2006.,,,,['Theatre'],1
281,Hanson2016_282,Heraclea (Asia) (1),Bafa Gölü,Asia,Turkey,3,61 F2,-301,,27.526883,37.502431,BNP; Cohen 1995; DGRG; Hansen and Nielsen 2004; Hanson 2011; Jones 1937; PECS; Sear 2006.,28.0,Urban grid,,"['Agora', 'Baths', 'Bouleuterion', 'Gymnasium', 'Nymphaeum', 'Temple', 'Temple', 'Temple', 'Temple of Athena Latmia', 'Temple of Endymion', 'Theatre', 'Urban grid', 'Walls', 'Walls']",14
282,Hanson2016_283,Heraclea (Asia) (2),Vakif,Asia,Turkey,3,65 A2,-323,,28.994099,37.628189,BNP; Hansen and Nielsen 2004; Jones 1937; PECS.,,,,"['Stadium', 'Temple', 'Walls']",3
283,Hanson2016_284,Hierapolis,Pamukkale,Asia,Turkey,3,65 B2,-300,,29.131798999999997,37.917505,Cohen 1995; Jones 1937; McEvedy 2011; PECS; Sear 2006.,77.0,Inhabited area,['Metropolis capital'],"['Acropolis', 'Agora (Civil)', 'Agora (Commercial)', 'Baths', 'Baths (Large)', 'Gymnasium', 'Nymphaeum', 'Nymphaeum of the Tritons', 'Sanctuary of Apollo', 'Shrine of Pluto (Plutonium)', 'Theatre', 'Theatre (Greek)', 'Urban grid', 'Walls']",14
284,Hanson2016_285,Hydissa,Karacahisar,Asia,Turkey,4 or 5,61 F3,-323,,27.806175,37.150552000000005,DGRG; Hansen and Nielsen 2004; PECS.,,,,"['Agora', 'Stoa', 'Stoa', 'Theatre', 'Walls']",5
285,Hanson2016_286,Hyllarima,Mesevle and Kapraklar,Asia,Turkey,4 or 5,61 G2,-323,,28.348219,37.501643,Jones 1937; PECS; Sear 2006.,,,,"['Agora', 'Theatre', 'Walls']",3
286,Hanson2016_287,Iasus,Kiyi Kilacik,Asia,Turkey,3,61 F3,-700,,27.582133000000002,37.277521,BNP; Cohen 1995; DGRG; Hansen 2006; Hansen and Nielsen 2004; Hanson 2011; Jones 1937; PECS; Sear 2006.,34.0,Walls,['Rights and privileges'],"['Acropolis', 'Agora', 'Aqueduct', 'Baths', 'Bouleuterion', 'Gymnasium', 'Harbour (East)', 'Harbour (West)', 'Nymphaeum', 'Propylon', 'Prytaneum', 'Sanctuary of Artemis Astiades', 'Sanctuary of Zeus Megistos', 'Theatre', 'Tripylon', 'Unidentified public building', 'Walls', 'Walls']",18
287,Hanson2016_288,Ilium,H?sarl?k,Asia,Turkey,3,56 C2,-700,,26.257772999999997,39.953869,BNP; Cohen 1995; DGRG; Hansen and Nielsen 2004; Jones 1937; PECS; Sear 2006.,25.0,Urban grid,['Rights and privileges'],"['Acropolis (Pergamum)', 'Agora', 'Dikasterion', 'Palaestra', 'Prytaneum', 'Temple (Doric)', 'Temple of Athena', 'Theatre A', 'Theatre B (Bouleuterion)', 'Theatre C (Odeum)', 'Urban grid', 'Walls']",12
288,Hanson2016_289,Lampsacus,Lamsaki,Asia,Turkey,3,51 H4,-654,,26.699162,40.346685,BNP; Brunt 1971; Cornell and Mathews 1982; DGRG; Hansen and Nielsen 2004; Jones 1937; MacMullen 2000; PECS; Salmon 1969.,,,"['Colonia', 'Metropolis capital', 'Rights and privileges', 'Rights and privileges']","['Bouleuterion?', 'Walls']",2
289,Hanson2016_290,Laodicea (Asia),Eskihisar and Gonçal?,Asia,Turkey,2,65 B2,-261,,29.114376,37.84108,BNP; Cohen 1995; Hanson 2011; Jones 1937; McEvedy 2011; PECS; Sear 2006.,104.0,"Urban grid, walls, and topography","['Conventus capital', 'Metropolis capital']","['Agora (South)', 'Agora (West)', 'Aqueduct', 'Aqueduct', 'Baths', 'Baths (Gymnasium)', 'Bouleuterion?', 'Gymnasium', 'Nymphaeum', 'Odeum', 'Stadium', 'Theatre (Greek)', 'Theatre (Roman)', 'Urban grid', 'Walls']",15
290,Hanson2016_291,Larisa (Asia),Buruncuk,Asia,Turkey,4 or 5,56 C2,-323,,26.147559,39.615744,Cohen 1995; Hansen and Nielsen 2004; Jones 1937; PECS.,20.0,Walls,,"['Acropolis', 'Agora', 'Aqueduct', 'Stoa', 'Stoa', 'Temple', 'Temple', 'Urban grid', 'Walls']",9
291,Hanson2016_292,Lebedus,Kisik,Asia,Turkey,4 or 5,61 D1,-700,,26.967316999999998,38.072781,BNP; Cohen 1995; DGRG; Hansen and Nielsen 2004; Jones 1937; PECS; Sear 2006.,,,,"['Acropolis', 'Baths', 'Harbour (East)', 'Harbour (West)', 'Theatre', 'Walls']",6
292,Hanson2016_293,Lindus,Lindos,Asia,Greece,4 or 5,60 G3,-600,,28.08776,36.091362,BNP; DGRG; Hansen and Nielsen 2004; PECS; Sear 2006.,,,,"['Acropolis', 'Temple of Apollo', 'Temple of Athena Lindia', 'Temple of Hercules', 'Theatre', 'Walls']",6
293,Hanson2016_294,Magnesia (Asia) (1),Tekin,Asia,Turkey,3,61 F2,-400,,27.524646999999998,37.84779,BNP; DGRG; Hansen and Nielsen 2004; Jones 1937; PECS; Sear 2006.,84.0,Walls,,"['Agora', 'Aqueduct', 'Basilica', 'Bouleuterion', 'Gymnasium', 'Odeum', 'Stadium', 'Stoa', 'Stoa', 'Temple of Artemis Leucophryene', 'Temple of Dindymene', 'Theatre (Large)', 'Theatre (Small)', 'Unidentified public building', 'Urban grid', 'Walls']",16
294,Hanson2016_295,Magnesia (Asia) (2),Manisa,Asia,Turkey,3,56 E4,-700,,27.425833,38.613056,BNP; Cohen 1995; DGRG; Hansen and Nielsen 2004; Jones 1937; PECS; Sear 2006.,,,['Rights and privileges'],"['Theatre', 'Walls']",2
295,Hanson2016_296,Methymna,Mithymna,Asia,Greece,4 or 5,56 C3,-700,,26.176097,39.36722,BNP; DGRG; Hansen and Nielsen 2004; PECS; Sear 2006.,,,['Rights and privileges'],"['Harbour', 'Temple', 'Temple', 'Theatre', 'Walls']",5
296,Hanson2016_297,Metropolis,Yeniköy,Asia,Turkey,3,62 E3,-323,,30.628155,39.171334,BNP; Cohen 1995; DGRG; Hansen and Nielsen 2004; Hanson 2011; Jones 1937; PECS; Sear 2006.,8.0,Inhabited area,['Metropolis capital'],"['Acropolis', 'Baths', 'Bouleuterion', 'Gymnasium', 'Stoa', 'Temple of Ares', 'Temple of Hera', 'Temple of the Twelve Gods', 'Temple of Zeus Kresimos', 'Theatre', 'Walls']",11
297,Hanson2016_298,Miletus,Balat,Asia,Turkey,2,61 E2,-479,,27.27621,37.531791,Hansen 2006; Hansen and Nielsen 2004; Hanson 2011; Jones 1937; McEvedy 2011; PECS; Russell 1958; Sear 2006.,97.0,Urban grid and walls (Classical),['Rights and privileges'],"['Acropolis', 'Agora (North)', 'Agora (South)', 'Agora (West)', 'Aqueduct', 'Aqueduct', 'Baths of Capito', 'Baths of Faustina', 'Bouleuterion', 'Gymnasium', 'Harbour', 'Harbour', 'Harbour', 'Harbour', 'Harbour', 'Market (North)', 'Market (South)', 'Market (West)', 'Nymphaeum', 'Stadium', 'Temple of Apollo (Delphinion)', 'Temple of Athena', 'Temple of Roma', 'Temple of Serapis', 'Theatre', 'Urban grid', 'Walls (Archaic)', 'Walls (Classical)', 'Walls of Justinian']",29
298,Hanson2016_299,Mylasa,Milâs,Asia,Turkey,3,61 F3,-500,,27.78165,37.31714,BNP; Cohen 1995; DGRG; Hansen and Nielsen 2004; Jones 1937; PECS; Sear 2006.,,,['Rights and privileges'],"['Acropolis', 'Aqueduct', 'Gymnasium', 'Palaestra', 'Stoa', 'Stoa', 'Temple of Isis and Osiris', 'Temple of Rome and Augustus', 'Temple of Sabazios', 'Temple of Zeus Karios?', 'Temple of Zeus Labraundos or Stratios', 'Temple of Zeus Osogos', 'Theatre', 'Walls']",14
299,Hanson2016_300,Myndus,Gümüslük,Asia,Turkey,4 or 5,61 E3,-360,,27.233275,37.052928,BNP; Hansen 2006; Hansen and Nielsen 2004; Jones 1937; PECS.,78.0,Walls,,"['Harbour', 'Stadium', 'Temple', 'Temple', 'Theatre', 'Urban grid', 'Walls']",7
300,Hanson2016_301,Myrina,Sandarlik,Asia,Turkey,4 or 5,56 D4,-700,,26.985537,38.840097,BNP; DGRG; Hansen and Nielsen 2004; Jones 1937; PECS; Sear 2006.,60.0,Walls,,"['Acropolis', 'Harbour', 'Theatre', 'Walls', 'Walls']",5
301,Hanson2016_302,Mytilene,Mytilini,Asia,Greece,3,56 D3,-700,,26.555374,39.107893,Beloch 1886; BNP; DGRG; Hansen 2006; Hansen and Nielsen 2004; Jones 1937; PECS; Russell 1958; Sear 2006.,109.0,Walls,['Rights and privileges'],"['Acropolis', 'Agora', 'Aqueduct', 'Harbour', 'Prytaneum', 'Stoa', 'Theatre', 'Urban grid', 'Walls', 'Walls']",10
302,Hanson2016_303,Nysa,Sultanhisar,Asia,Turkey,3,61 G2,-281,,28.144999,37.903405,BNP; Cohen 1995; DGRG; Hanson 2011; Jones 1937; PECS; Quinn and Wilson 2013; Sear 2006.,44.0,Walls,,"['Agora', 'Baths', 'Baths?', 'Bouleuterion', 'Bridge', 'Bridge', 'Bridge', 'Gerontikon', 'Gymnasium', 'Library', 'Stadium', ""Temple ('capitolium')"", 'Theatre', 'Walls']",14
303,Hanson2016_304,Parium,Kemer,Asia,Turkey,3,52 A4,-600,,27.069096000000002,40.420499,BNP; Brunt 1971; Cornell and Mathews 1982; DGRG; Hansen and Nielsen 2004; Jones 1937; MacMullen 2000; PECS; Salmon 1969; Sear 2006.,,,"['Colonia', 'Colonia', 'Rights and privileges', 'Rights and privileges']","['Aqueduct', 'Theatre', 'Walls']",3
